#marker data
0, 1, 0.0, -0.07
90, 0, 0.9, 0.07
105, 0, 0.9299999999999999, 0.10000000000615311
165, 0, 0.9299999998769379, 0.700000000006153
180, 0, 0.9562546550342063, 0.8710000000115381
211, 0, 0.9562546549812896, 1.129000000011538
226, 0, 0.9299999997538759, 1.3000000000061531
346, 0, 0.9299999995077519, 2.500000000006153
503, 0, -8.737405196262387e-10, 3.429999999815407
563, 0, -0.6000000008737405, 3.429999999569283
595, 0, -0.6000000009434757, 3.769999999569283
655, 0, -9.434757419768403e-10, 3.769999999569283
686, 0, -9.5578194768776e-10, 3.8299999995692833
746, 0, -0.6000000009557819, 3.8299999993231593
777, 0, -0.6000000010255171, 4.169999999323159
837, 0, -1.0255171156714482e-09, 4.169999999323159
869, 0, -1.037823321382368e-09, 4.229999999323159
929, 0, -0.6000000010378232, 4.229999999077035
960, 0, -0.6000000011075585, 4.5699999990770355
1020, 0, -1.1075584893660562e-09, 4.5699999990770355
1177, 0, 0.9299999988924414, 5.499999999267781
1350, 0, -0.10000000087979619, 6.529999999045525
1385, 0, -0.09011762068373487, 6.471674417647508
1422, 0, -0.0789175899281686, 6.147172092079889
1450, 0, -0.18000000109266617, 6.069999999097328
1522, 0, -0.18000000133651411, 5.349999999097328
1537, 0, -0.20625465658676895, 5.178999999106219
1568, 0, -0.20625465667414783, 4.920999999106219
1583, 0, -0.18000000153972073, 4.749999999097328
1733, 0, -0.1800000020477373, 3.2499999990973283
1748, 0, -0.16019385870071334, 3.1209999990906203
1779, 0, -0.16019385881654108, 2.7789999990906202
1794, 0, -0.18000000225094392, 2.6499999990973286
1939, 0, -0.1800000027420266, 1.1999999990973285
1956, 0, -0.3814150391123426, 1.032927872545311
2007, 0, -0.8783739053936253, 1.126372429549478
2054, 0, -1.1737323133022886, 1.5578144978837534
2080, 0, -1.2234388686996072, 1.7475634531399882
2112, 0, -1.2851055352987462, 2.1175634531512424
2144, 0, -1.3234388685901033, 2.3475634531582394
2176, 0, -1.3851055351892423, 2.717563453169494
2208, 0, -1.4234388684805994, 2.947563453176491
2240, 0, -1.4851055350797384, 3.317563453187746
2272, 0, -1.5234388683710955, 3.547563453194743
2304, 0, -1.5851055349702345, 3.9175634532059975
2337, 0, -1.6302226710448695, 4.155311843044411
2364, 0, -1.7227226709885959, 4.4636451763946265
2416, 0, -1.9498361814805256, 4.729969456607251
2433, 0, -1.9794475917101868, 4.695156517324962
2774, 0, -1.43203819083619, 1.3272427791430046
2798, 0, -1.7018361821313979, 1.163969456561986
2865, 0, -1.7018361821447143, 1.0359694565695208
2902, 0, -1.5998361820874092, 0.7299694565669148
2912, 0, -1.6998361820874093, 0.7299694565311619
2944, 0, -1.6998361820536514, 0.669969456531162
2954, 0, -1.5998361820536513, 0.6699694566079355
2985, 0, -1.5998361818623563, 0.32996945660793553
2995, 0, -1.6998361818623564, 0.32996945657218263
3042, 0, -1.9298361817801277, 0.09996945651944437
3058, 1, -1.8998361817670961, 0.06996945652632287
